497.91,497.8,497.73,497.72,497.66,497.47,497.41,497.39,497.25,497.06,497.02,496.92,496.65,496.1,495.96,495.84,494.94,494.02,493.93,494.26,495.96,496.97,499.06,505.16,510.54,516.45,519.22,521.7,524.05,526.29,533.38,536.27,538.2,538.2,540.4,540.4,542.08,542.08,543.7,543.7,544.86,544.86,544.86,546.39,546.39,546.39,547.29,547.29,547.72,547.72
497.8,497.57,497.56,497.56,497.54,497.26,497.25,497.25,497.13,496.87,496.86,496.84,496.33,495.74,495.71,495.68,492.24,492.19,492.11,492.09,496.17,496.29,496.4,504.83,510.52,515.97,517.75,521.01,524.57,526.43,531.77,535.56,537.79,538.85,540.55,540.91,541.88,542.35,543.72,544.18,544.75,544.75,545.32,546.5,546.5,546.83,547.34,547.34,547.72,547.72
497.73,497.56,497.55,497.54,497.47,497.25,497.24,497.24,497.1,496.85,496.84,496.83,496.05,495.73,495.7,495.66,493.42,492.15,492.09,492.07,496.16,496.25,496.37,504.82,511.38,514.11,520.03,522.68,524.86,526.46,532.91,535.99,537.84,539.05,540.06,540.6,542.67,542.67,543.72,544.18,544.75,545.32,545.32,546.5,546.83,546.83,547.34,547.64,547.64,547.7
497.68,497.55,497.54,497.53,497.43,497.24,497.23,497.22,497.07,496.85,496.84,496.82,496.33,495.71,495.69,495.65,493.4,492.16,492.09,492.07,496.16,496.24,496.37,505.12,510.04,514.24,519.26,521.52,524.88,526.48,533.74,535.62,537.84,539.01,539.95,540.7,542.22,542.67,543.72,543.72,545.42,545.42,545.42,546.7,546.7,546.83,546.83,547.64,547.64,547.7
497.45,497.33,497.24,497.22,497.26,496.92,496.89,496.86,496.86,496.61,496.69,496.53,495.94,495.54,495.34,495.46,494.19,492.85,493.18,493.38,495.47,496.46,497.96,505.04,509.72,514.27,518.71,521.19,524.77,526.42,534.19,535.67,537.28,538.68,539.95,541.16,541.8,541.8,543.63,543.63,543.67,545.42,545.42,546.7,546.7,546.7,546.84,547.62,547.64,547.7
497.03,496.75,496.75,496.74,496.68,496.41,496.4,496.4,496.31,496.01,496,495.98,495.54,494.64,494.61,494.56,492.06,492.02,491.95,491.93,495.58,495.7,495.79,504.94,510.4,515.67,518.54,521.26,523.71,526.16,534.1,535.41,537.48,538.44,540.23,541.16,541.8,542.73,542.73,543.67,543.67,545.42,546.11,546.11,546.7,546.84,546.84,547.62,547.62,547.86
496.9,496.73,496.72,496.71,496.69,496.38,496.38,496.37,496.24,495.98,495.97,495.96,495.05,494.61,494.57,494.53,493.11,492,491.93,491.91,495.06,495.65,495.77,504.53,510.56,515.07,519.48,522.35,523.94,525.96,533.6,536.24,537,538.79,539.95,541.45,541.45,542.46,542.73,543.67,544.97,545.85,546.29,546.29,546.64,546.84,546.84,547.64,547.64,547.86
496.76,496.7,496.69,496.68,496.56,496.36,496.35,496.34,496.17,495.96,495.95,495.94,495.4,494.6,494.56,494.51,494.02,492,491.94,491.91,495.56,495.62,495.76,504.48,509.95,515.27,517.95,521.77,523.73,525.99,533.68,535.24,537.4,538.86,539.45,540.91,541.53,542.46,543.6,543.6,544.97,545.31,545.85,546.64,546.64,546.64,547.68,547.64,547.64,547.86
495.73,495.43,495.36,495.36,495.54,495.17,495.13,495.16,495.07,494.96,494.9,494.91,494.61,494.31,494.24,494.22,493.67,492.39,492.89,493.19,494.86,495.51,496.63,504.37,510,514.95,519.01,521.98,524.33,525.87,533.08,535.37,536.85,537.98,539.85,540.91,541.24,543.6,543.6,543.6,544.97,545.31,545.85,546.92,546.92,546.92,547.68,547.68,547.68,547.86
494.61,492.93,492.9,492.91,494.03,492.84,492.84,492.84,493.93,492.79,492.78,492.78,493.8,492.6,492.58,492.58,492.46,491.56,491.51,491.48,493.7,493.7,493.94,504.09,509.6,514.62,518.03,521.03,523.55,525.75,533.07,535.7,537.34,538.47,539.95,540.54,541.46,542.79,543.37,543.37,545.36,545.36,545.36,546.5,546.92,546.92,547.68,547.68,547.98,548.06
494.38,492.85,492.84,492.85,493.43,492.79,492.77,492.78,493.72,492.74,492.73,492.73,493.18,492.55,492.53,492.53,492.41,491.53,491.46,491.45,493.64,493.69,493.89,503.61,509.54,513.76,518.24,520.88,524.35,525.88,533.84,534.7,537.59,538.08,540.54,540.54,541.49,542.79,543.63,544.43,545.36,545.36,545.67,546.5,546.5,546.92,547.68,547.98,547.98,548.06
494.05,492.8,492.79,492.79,493.65,492.73,492.72,492.73,493.61,492.68,492.67,492.67,493.47,492.51,492.49,492.48,491.53,491.49,491.43,491.43,493.54,493.67,493.87,504.05,509.19,513.57,517.78,520.96,524.35,526.27,533.07,535.02,537.12,539.08,539.66,541.54,541.54,542.93,543.36,543.63,544.43,545.67,545.67,546.5,546.5,547.33,547.9,547.98,547.98,548.06
493.57,492.74,492.63,492.71,492.7,492.65,491.68,492.69,492.63,492.6,491.68,492.64,492.56,491.61,492.44,491.64,492.52,492.14,492.11,491.63,493.94,494.5,496.8,503.93,508.59,513.59,517.95,521.99,524.23,526.12,533.61,535.47,536.78,539.22,539.75,539.89,542.14,542.93,542.93,544.36,545.45,545.45,545.45,546.5,547.33,547.33,547.9,547.9,547.9,548.06
492.34,490.52,490.5,490.5,491.74,490.51,490.5,490.5,491.69,490.5,490.49,490.5,491.16,490.48,490.48,490.5,491.16,490.54,490.54,490.59,492.77,492.85,493,503.73,509.37,514.74,517.86,520.67,523.21,526.02,531.61,535.38,537.81,537.98,539.89,541.68,542.07,543.19,543.58,544.36,544.97,545.45,545.45,546.49,547.29,547.33,547.33,547.9,548.11,548.21
491.98,490.4,490.4,490.42,491.46,490.42,490.4,490.41,491.43,490.41,490.38,490.4,491.43,490.41,490.4,490.4,491.09,490.49,490.51,490.56,492.91,492.85,492.99,503.82,508.76,514.68,517.24,521.97,523.5,526.05,531.77,535,537.14,539.31,540.09,541.55,541.55,543.19,543.19,544.36,544.97,545.45,546.49,546.49,547.29,547.29,547.79,548.11,548.11,548.21
491.9,490.35,490.34,490.34,491.36,490.34,490.34,490.34,491.37,490.33,490.33,490.34,491.4,490.34,490.34,490.35,490.45,490.46,490.5,490.55,492.78,492.85,493.02,503.81,508.59,514.47,517.08,521.8,523.24,525.97,531.48,534.79,537.45,538.97,539.79,541.55,541.55,543.5,543.5,545.19,545.19,546.18,546.53,546.49,547.29,547.79,547.79,547.98,548.11,548.21
492.08,491.05,490.96,490.97,491.69,491,490.96,491.37,491.66,491.39,490.97,490.99,491.67,490.99,491.02,491.1,491.94,491.38,491.81,491.75,495.28,495.97,496.81,503.89,509.1,514.1,518.35,521.16,523.48,525.92,532.39,535.28,537.28,538.55,539.79,541.21,542.3,542.26,544.55,544.55,545.19,546.18,546.53,546.53,547.48,547.48,547.79,547.98,547.98,548.43
491.95,490.4,490.4,490.4,491.02,490.39,490.39,490.41,490.99,490.4,490.4,490.41,491.07,490.47,490.47,490.49,491.39,490.9,490.93,491.01,495.94,496.05,496.17,503.87,508.71,513.68,517.17,520.1,523.5,525.87,532.22,535.92,537.17,538.55,541.02,541.21,542.56,542.79,544.27,544.27,546.38,546.38,546.38,547.48,547.48,547.48,547.48,548.42,548.42,548.43
492.13,490.51,490.5,490.5,491.55,490.51,490.5,490.47,491.51,490.49,490.51,490.53,491.59,490.57,490.55,490.59,491.86,491,491.03,491.11,496.04,496.14,496.24,504.21,509.01,512.91,517.44,520.15,523.78,525.85,531.39,534.8,537.17,538.98,539.62,541.21,542.58,542.79,544.27,544.86,546.14,546.38,546.38,547.48,547.48,547.48,548.48,548.42,548.42,548.43
492.82,490.64,490.63,490.62,492.01,490.63,490.61,490.62,492.01,490.62,490.61,490.61,492.08,490.69,490.71,490.74,491.12,491.12,491.18,491.23,496.14,496.25,496.35,504.73,509.46,512.85,517.85,520.25,523.8,525.84,531.48,534.83,537.2,539.12,540.4,540.4,543.05,543.05,544.86,544.86,546.14,546.14,546.3,547.78,547.78,547.78,548.48,548.48,548.42,548.43
495.6,495.75,496.88,495.68,495.22,496.76,495.57,496.77,495.19,495.59,495.57,495.6,495.33,495.83,495.82,497.06,497.37,496.84,498.32,497.2,501.27,501.33,501.13,505.64,509.87,513.67,518.68,521.41,523.77,525.78,532.14,534.86,537.2,538.69,541.06,541.06,543.05,543.59,544.02,545.71,546.3,546.3,547.69,547.69,547.78,547.78,548.48,548.48,548.48,548.43
497.13,496.97,496.99,496.96,497,496.83,496.85,496.84,496.95,496.83,496.85,496.83,497.07,497.12,497.15,497.13,497.84,498.37,498.43,498.47,500.71,501.41,501.5,507.08,511,515.34,517.87,520.44,522.93,525.67,532.79,534.66,537.3,539.8,539.8,541.38,541.38,543.92,543.92,545.71,545.71,546.3,547.69,547.69,547.69,547.69,548.48,548.48,548.8,548.91
499.15,497.11,497.08,497.09,498.81,496.96,496.96,496.98,498.11,496.94,496.94,496.97,498.06,497.22,497.24,497.27,499.08,498.47,498.51,498.57,501.46,501.52,501.6,508.52,512.46,515.67,517.95,521.52,523.45,525.8,530.47,534.38,536.66,538.83,539.08,541.38,543.76,543.76,543.76,545.69,545.92,547.53,547.53,547.92,547.92,548.6,548.8,548.8,548.91,548.91
504.91,504.62,504.65,504.67,504.56,504.65,504.61,504.94,504.77,504.83,504.79,504.74,504.76,504.78,504.43,504.52,504.61,504.86,504.64,505.54,506.28,507.35,508.71,511.47,514.27,516.62,518.82,521.9,523.6,525.94,532.22,535.33,537.56,539.17,539.17,541.59,543.76,544.15,545.63,545.63,545.92,547.53,547.53,547.92,548.6,548.6,548.6,548.8,548.91,548.91
510.33,510.97,510.12,510.76,510.71,510.87,510.11,510.19,510.42,510.23,510.18,510.49,509.84,510.38,510.12,510.22,510.2,509.22,509.35,509.84,510.18,511.49,512.82,514.58,515.87,518.5,520.7,522.56,523.78,526.08,532.36,534.01,536.82,537.75,541.26,541.59,543.85,544.66,545.53,545.63,545.63,547.53,547.53,547.53,548.6,548.6,548.6,548.91,548.91,548.91
516.54,515.21,515.72,515.66,516.12,515.68,514.21,515.64,515.55,515.54,515.14,514.73,514.75,514.87,514.82,515.36,514.74,513.93,513.7,514.92,515.05,516.02,516.06,517.25,518.78,519.55,520.83,522.44,524.25,526.4,532.5,534.66,536.3,539.32,540.59,541.88,543.9,544.37,545.33,545.53,547.37,547.95,548,548,548.65,548.65,548.6,549.23,549.23,549.28
519.33,518.92,518.74,518.95,518.82,518.54,518.38,518.3,518.04,518.94,518.4,519.13,518.77,517.71,517.47,518.16,517.84,518.26,518.26,517.55,517.7,518.61,518.51,519.84,520.41,521.16,522.12,523.26,525.38,526.95,532.56,534.99,537.85,538.26,541.95,541.88,541.88,544.92,544.92,547.37,547.37,547.38,547.95,548.65,548.65,548.81,549.42,549.42,549.23,549.28
521.83,521.49,522.61,521.45,521.3,521.91,521.67,521.81,521.1,521.37,520.9,521.48,521.28,521.32,522,520.69,520.33,521.42,521.22,521.06,520.93,520.96,520.51,521.74,522.15,522.12,523.57,524.07,526.04,527.61,532.59,535.9,537.02,540.44,540.44,542.82,544.58,545.42,545.42,546.12,547.37,547.38,548.48,548.48,549.02,548.81,549.42,549.42,549.42,549.28
524.14,523.84,524.8,524.75,524.7,523.95,524.53,523.85,524.6,524.56,524.5,523.63,523.61,523.48,524.17,524.06,524.4,523.74,523.51,524.43,524.47,524.53,524.58,523.74,523.98,525.22,525.72,526.63,527.79,528.68,531.76,535.97,538.48,540.1,541.92,541.92,544.58,545.19,546.15,546.12,548.43,548.43,548.48,548.48,549.02,549.59,549.62,549.42,549.42,549.28
526.22,526.46,526.54,526.45,526.43,526.36,526.03,526.13,526.27,526.2,526.29,526.09,526.23,525.82,526.05,525.73,525.73,526.07,526.05,526.13,526.19,526.18,526.19,526.12,526.29,526.7,527.16,527.77,528.59,529.74,533.6,534.91,538.42,540.64,542.31,542.55,544.38,545.19,546.15,547.61,548.58,548.58,548.43,548.48,549.59,549.59,549.62,549.62,549.62,549.95
533.09,532.92,533.83,533.84,533.48,533.11,533.88,533.3,534.02,532.96,533.84,532.94,533.81,533.36,533.27,533.31,532.27,531.68,531.67,531.62,532.16,533.28,532.09,532.24,531.59,531.59,531.94,531.91,532.73,533.45,535.67,537.55,539.11,541.69,541.69,544.38,544.38,544.38,547.58,547.61,548.58,548.58,548.58,549.61,549.97,549.59,549.62,549.97,549.97,549.95
536.09,536.67,535.27,535.96,535.99,536.53,535.76,536.3,535.34,536.02,536.3,535.55,535.44,535.85,534.94,536.48,535.37,535.38,535.65,535.53,535.18,536.27,535.14,535.11,534.59,534.98,534.81,534.96,535.16,535.47,536.62,538.08,541.24,541.24,542.19,545.29,545.38,546,547.58,547.58,547.61,548.58,549.61,549.61,549.97,549.97,550.18,549.97,549.97,549.95
538.05,537.92,537.6,537.12,537.47,537.54,538.08,537.52,537.51,537.08,537.27,537.15,537.57,537.01,537.49,537.44,537.13,537.02,536.3,537.02,537.74,536.73,537.53,536.69,536.88,537.43,536.74,537.55,537.11,537.65,539.57,540.24,540.6,543.5,544,544,545.99,546,547.58,547.58,548.87,549.61,549.61,549.61,549.91,549.97,550.18,550.18,550.18,549.95
539.13,539.13,538.64,539.23,538.71,539.24,538.08,539.28,539.4,538.72,539.28,538.02,538.61,538.93,538.66,538.03,538.51,539.32,538.95,538.95,539.2,539.35,538.77,539.37,538.96,538.08,539.32,539.1,540.16,540.07,540.06,541.88,541.94,544.37,543.5,545.99,545.99,546.08,548.53,548.87,548.87,549.69,549.79,550.03,549.91,549.97,550.18,550.18,550.18,550.41
539.78,540.14,540.2,539.49,540.3,539.46,539.95,539.89,539.4,539.4,539.87,539.59,540.31,540,539.96,540.2,540.2,541.07,541.32,539.65,540.18,540.43,541.47,541.16,541.2,541.2,541.15,541.59,540.6,541.22,541.88,541.88,544.37,544.37,545.32,546.63,546.63,548.53,548.53,548.87,548.87,549.69,549.74,550.07,550.03,550.7,550.46,550.46,550.46,550.41
541,540.88,540.29,540.52,540.4,541.66,540.97,540.8,541.02,541.3,541.34,541.82,540.31,540,540.43,540.2,541.6,541.07,541.32,542.36,542.63,540.43,541.47,541.61,541.61,541.74,541.74,541.59,543.28,543.29,543.72,543.73,545.46,545.51,547.27,547.28,547.28,549.13,549.13,548.53,549.69,549.69,549.74,550.7,550.7,550.77,550.73,550.73,550.46,550.41
542.9,542.44,542.06,542.06,541.86,541.66,541.47,540.97,541.3,541.3,541.34,541.82,541.75,542.5,542.03,542.46,542.06,542.06,542.96,542.36,542.63,543.4,543.4,543.7,543.7,543.32,543.32,543.09,543.28,543.73,543.73,545.46,545.46,545.46,547.27,547.27,547.28,549.13,549.13,549.59,550.33,550.33,550.33,550.7,550.77,550.77,550.73,550.73,550.73,550.41
542.9,542.44,542.42,542.06,541.86,542.15,543.16,543.19,542.93,542.93,543.17,543.17,541.75,542.5,542.03,542.46,542.35,543.19,542.96,542.96,544.18,543.4,544.33,543.7,543.7,544.06,544.06,545.27,545.27,545.81,545.81,547.44,547.44,547.44,548.4,548.4,549.92,549.59,549.59,549.59,550.42,550.33,550.33,550.7,550.77,550.77,550.73,550.73,551.08,551.05
542.9,542.74,542.77,543.65,543.92,543.23,543.23,543.19,542.93,543.24,543.17,543.48,543.51,543.34,544.01,543.64,543.73,544.15,543.19,544.84,544.31,544.18,544.43,544.43,545.54,545.54,545.54,545.8,545.36,545.64,547.14,547.14,547.51,547.44,548.4,549.32,549.92,549.92,549.92,549.59,550.42,550.81,550.81,551.07,551.07,551.07,551.08,551.08,551.08,551.05
544.81,543.96,543.96,543.65,543.92,543.39,543.73,543.73,543.5,543.5,543.37,543.51,543.51,544.01,544.01,544.01,543.73,545.17,545.17,544.84,544.84,544.84,545.97,545.97,546.48,546.48,545.54,545.8,545.8,548.32,547.14,547.14,547.51,549.44,549.32,549.32,549.92,549.92,549.92,550.83,550.83,550.81,550.81,551.07,551.07,551.3,551.37,551.08,551.08,551.05
544.81,544.77,543.96,543.92,543.92,543.92,543.73,544.97,544.93,544.93,545.75,545.06,545.06,545.28,545.27,545.27,545.99,545.99,545.17,544.84,546.62,546.62,546.85,545.97,546.48,546.48,546.48,547.82,547.82,548.32,548.32,548.5,549.44,549.44,549.51,549.32,549.92,550.61,550.61,550.61,550.83,550.83,550.83,551.07,551.3,551.3,551.37,551.37,551.08,551.05
