492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,492.3382,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,462.0589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
